date,Peak Demand (MW)
2019-04-26,30224
2019-04-27,28679
2019-04-28,25886
2019-04-29,25824
2019-04-30,26818
2019-05-01,26781
2019-05-02,27466
2019-05-03,27659
2019-05-04,27327
2019-05-05,25737
2019-05-06,25088
2019-05-07,27110
2019-05-08,27284
2019-05-09,27769
2019-05-10,27379
2019-05-11,26498
2019-05-12,25835
2019-05-13,26079
2019-05-14,28038
2019-05-15,28123
2019-05-16,27106
2019-05-17,26145
2019-05-18,25616
2019-05-19,24649
2019-05-20,24229
2019-05-21,25963
2019-05-22,26295
2019-05-23,26158
2019-05-24,26272
2019-05-25,25866
2019-05-26,24041
2019-05-27,22941
2019-05-28,24029
2019-05-29,26717
2019-05-30,27822
2019-05-31,28055
2019-06-01,27750
2019-06-02,26328
2019-06-03,26482
2019-06-04,29812
2019-06-05,32601
2019-06-06,33676
2019-06-07,29840
2019-06-08,28124
2019-06-09,28596
2019-06-10,38880
2019-06-11,41121
2019-06-12,42277
2019-06-13,39140
2019-06-14,32561
2019-06-15,29781
2019-06-16,28042
2019-06-17,28540
2019-06-18,31407
2019-06-19,33111
2019-06-20,33385
2019-06-21,30010
2019-06-22,28884
2019-06-23,29378
2019-06-24,31396
2019-06-25,33110
2019-06-26,30715
2019-06-27,29610
2019-06-28,29746
2019-06-29,30126
2019-06-30,28824
2019-07-01,31120
2019-07-02,33564
2019-07-03,32960
2019-07-04,31614
2019-07-05,29189
2019-07-06,32536
2019-07-07,30679
2019-07-08,28646
2019-07-09,30162
2019-07-10,32397
2019-07-11,34835
2019-07-12,37011
2019-07-13,38010
2019-07-14,36442
2019-07-15,37062
2019-07-16,39494
2019-07-17,37677
2019-07-18,36910
2019-07-19,36209
2019-07-20,33884
2019-07-21,31922
2019-07-22,37753
2019-07-23,40249
2019-07-24,41948
2019-07-25,42875
2019-07-26,41672
2019-07-27,41869
2019-07-28,41364
2019-07-29,39261
2019-07-30,39413
2019-07-31,37494
2019-08-01,38187
2019-08-02,38516
2019-08-03,38936
2019-08-04,37495
2019-08-05,38780
2019-08-06,40590
2019-08-07,41245
2019-08-08,37888
2019-08-09,35638
2019-08-10,34848
2019-08-11,31966
2019-08-12,35642
2019-08-13,38118
2019-08-14,41294
2019-08-15,43596
2019-08-16,43849
2019-08-17,40529
2019-08-18,33182
2019-08-19,32921
2019-08-20,35863
2019-08-21,37477
2019-08-22,40076
2019-08-23,39346
2019-08-24,38292
2019-08-25,37926
2019-08-26,41502
2019-08-27,43280
2019-08-28,42715
2019-08-29,39769
2019-08-30,40903
2019-08-31,40899
2019-09-01,39040
2019-09-02,38725
2019-09-03,41875
2019-09-04,43731
2019-09-05,43073
2019-09-06,41872
2019-09-07,41237
2019-09-08,34541
2019-09-09,31613
2019-09-10,33704
2019-09-11,31848
2019-09-12,36418
2019-09-13,40709
2019-09-14,42109
2019-09-15,39474
2019-09-16,33372
2019-09-17,32857
2019-09-18,32752
2019-09-19,32198
2019-09-20,31028
2019-09-21,31313
2019-09-22,31875
2019-09-23,32807
2019-09-24,35945
2019-09-25,38377
2019-09-26,39207
2019-09-27,33554
2019-09-28,30117
2019-09-29,26568
2019-09-30,26172
2019-10-01,28102
2019-10-02,28221
2019-10-03,28969
2019-10-04,28658
2019-10-05,27861
2019-10-06,27087
2019-10-07,29714
2019-10-08,32012
2019-10-09,31064
2019-10-10,28026
2019-10-11,28234
2019-10-12,28275
2019-10-13,26526
2019-10-14,26123
2019-10-15,28232
2019-10-16,29478
2019-10-17,29811
2019-10-18,28365
2019-10-19,27199
2019-10-20,25823
2019-10-21,28970
2019-10-22,31157
2019-10-23,32567
2019-10-24,31741
2019-10-25,33201
2019-10-26,32593
2019-10-27,27643
2019-10-28,23919
2019-10-29,27168
2019-10-30,27012
2019-10-31,27218
2019-11-01,26640
2019-11-02,27194
2019-11-03,25312
2019-11-04,25839
2019-11-05,28724
2019-11-06,28861
2019-11-07,28743
2019-11-08,28997
2019-11-09,29052
2019-11-10,26956
2019-11-11,25854
2019-11-12,28303
2019-11-13,28301
2019-11-14,27898
2019-11-15,27907
2019-11-16,27195
2019-11-17,25643
2019-11-18,27190
2019-11-19,29651
2019-11-20,28758
2019-11-21,28283
2019-11-22,28075
2019-11-23,27846
2019-11-24,25822
2019-11-25,25699
2019-11-26,28145
2019-11-27,28856
2019-11-28,28642
2019-11-29,24968
2019-11-30,26945
2019-12-01,27225
2019-12-02,27283
2019-12-03,29042
2019-12-04,29081
2019-12-05,29278
2019-12-06,28914
2019-12-07,28603
2019-12-08,26907
2019-12-09,26954
2019-12-10,29189
2019-12-11,29335
2019-12-12,29435
2019-12-13,28911
2019-12-14,28710
2019-12-15,26843
2019-12-16,27681
2019-12-17,30453
2019-12-18,30356
2019-12-19,30331
2019-12-20,29637
2019-12-21,28860
2019-12-22,25720
2019-12-23,27391
2019-12-24,29281
2019-12-25,27140
2019-12-26,25636
2019-12-27,29370
2019-12-28,28498
2019-12-29,27130
2019-12-30,27343
2019-12-31,28653
2020-01-01,26918
2020-01-02,25063
2020-01-03,27671
2020-01-04,27198
2020-01-05,25590
2020-01-06,26080
2020-01-07,27833
2020-01-08,28042
2020-01-09,27764
2020-01-10,28231
2020-01-11,27420
2020-01-12,25609
2020-01-13,26055
2020-01-14,28325
2020-01-15,28296
2020-01-16,28549
2020-01-17,29251
2020-01-18,28086
2020-01-19,25989
2020-01-20,25899
2020-01-21,28493
2020-01-22,28459
2020-01-23,27706
2020-01-24,27695
2020-01-25,26988
2020-01-26,25383
2020-01-27,25679
2020-01-28,27934
2020-01-29,27985
2020-01-30,28154
2020-01-31,27937
2020-02-01,27164
2020-02-02,25687
2020-02-03,26445
2020-02-04,29277
2020-02-05,29592
2020-02-06,28893
2020-02-07,28022
2020-02-08,27406
2020-02-09,25691
2020-02-10,26296
2020-02-11,28474
2020-02-12,28265
2020-02-13,27846
2020-02-14,26993
2020-02-15,27038
2020-02-16,25108
2020-02-17,24915
2020-02-18,27360
2020-02-19,27870
2020-02-20,27918
2020-02-21,27786
2020-02-22,27313
2020-02-23,25303
2020-02-24,25330
2020-02-25,27725
2020-02-26,27773
2020-02-27,27688
2020-02-28,27971
2020-02-29,27417
2020-03-01,25073
2020-03-02,25844
2020-03-03,28025
2020-03-04,27935
2020-03-05,27979
2020-03-06,28209
2020-03-07,27235
2020-03-08,25347
2020-03-09,25851
2020-03-10,27368
2020-03-11,27371
2020-03-12,27344
2020-03-13,27616
2020-03-14,26798
2020-03-15,25408
2020-03-16,25235
2020-03-17,27424
2020-03-18,26679
2020-03-19,26465
2020-03-20,26280
2020-03-21,25360
2020-03-22,24162
2020-03-23,23974
2020-03-24,25149
2020-03-25,25059
2020-03-26,25126
2020-03-27,25207
2020-03-28,24562
2020-03-29,23735
2020-03-30,23446
2020-03-31,24518
2020-04-01,24460
2020-04-02,24674
2020-04-03,24308
2020-04-04,24062
2020-04-05,23427
2020-04-06,23423
2020-04-07,25149
2020-04-08,24796
2020-04-09,24791
2020-04-10,24589
2020-04-11,23885
2020-04-12,22741
2020-04-13,22565
2020-04-14,23926
2020-04-15,24438
2020-04-16,24409
2020-04-17,24493
2020-04-18,23891
2020-04-19,23051
2020-04-20,22834
2020-04-21,24007
2020-04-22,24485
2020-04-23,26040
2020-04-24,27381
2020-04-25,30116
2020-04-26,29275
2020-04-27,26857
2020-04-28,28107
2020-04-29,30469
2020-04-30,27993
2020-05-01,27634
2020-05-02,26780
2020-05-03,25656
2020-05-04,24934
2020-05-05,27901
2020-05-06,30135
2020-05-07,31545
2020-05-08,32695
2020-05-09,32021
2020-05-10,28709
2020-05-11,25801
2020-05-12,26864
2020-05-13,26135
2020-05-14,26276
2020-05-15,26570
2020-05-16,26952
2020-05-17,26846
2020-05-18,25681
2020-05-19,25559
2020-05-20,25413
2020-05-21,26193
2020-05-22,28021
2020-05-23,26604
2020-05-24,25532
2020-05-25,27417
2020-05-26,34768
2020-05-27,37533
2020-05-28,37667
2020-05-29,35223
2020-05-30,29202
2020-05-31,26287
2020-06-01,27282
2020-06-02,31403
2020-06-03,37435
2020-06-04,39614
2020-06-05,35939
2020-06-06,27014
2020-06-07,25443
2020-06-08,24942
2020-06-09,30805
2020-06-10,35755
2020-06-11,38688
2020-06-12,36674
2020-06-13,28717
2020-06-14,26745
2020-06-15,28083
2020-06-16,30696
2020-06-17,29190
2020-06-18,30568
2020-06-19,32102
2020-06-20,32132
2020-06-21,30048
2020-06-22,32498
2020-06-23,35830
2020-06-24,36466
2020-06-25,36517
2020-06-26,35302
2020-06-27,36137
2020-06-28,33337
2020-06-29,27017
2020-06-30,29710
2020-07-01,32781
