date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-10-05,23783,24311,25071,26281,27650,27071,25866,23937,22119,20971,20334,19933,19863,20298,21478,23778,25070,25868,26512,27080,27394,27647,28040,28379
2015-10-06,28649,28839,28915,29497,30460,29550,27866,25501,23331,21926,21058,20530,20329,20728,22041,24365,25333,25951,26627,27257,27729,28048,28768,29370
2015-10-07,29847,30196,30173,30451,31301,30303,28479,25948,23724,22697,21812,21214,20989,21430,22574,24590,25843,26580,27281,28030,28776,29440,30458,31444
2015-10-08,32243,32596,32231,32203,32804,31681,29677,26945,24712,23084,22084,21352,21073,21530,22983,25302,26388,27196,28187,29362,30581,31737,33241,34618
2015-10-09,35773,36394,35782,35198,35481,34129,31768,28809,26206,24410,23150,22294,21934,22221,23508,25645,26674,27913,29354,31058,32754,34562,36488,38188
2015-10-10,39480,40149,39530,38260,37671,35826,33504,30600,27853,25775,24175,23098,22398,22269,22634,23326,23791,25192,26940,28687,30436,32121,33710,35165
2015-10-11,36286,36782,36351,35666,35315,33675,31719,29202,26933,25039,23608,22515,21793,21537,21642,22042,21981,23207,24720,26544,28464,30385,32130,33714
2015-10-12,35065,35843,35764,35419,35367,33795,31533,28782,26068,24200,23011,22220,21828,22228,23596,25973,27351,28688,30137,31548,33031,34467,36235,37702
2015-10-13,38782,39240,39037,38866,38740,37048,34487,31157,28270,26288,24890,24029,23569,23855,25079,27736,29150,30533,32163,33643,35288,36867,38700,40116
2015-10-14,41232,41597,40692,39834,39447,37616,34937,31510,28463,26329,24900,24013,23597,23834,25242,27767,29126,30309,31545,33004,34213,35274,36562,37440
2015-10-15,38267,38491,37839,37476,37376,35776,33364,30081,27099,25158,23813,23256,23051,23412,24707,27364,28786,29655,30503,31172,31875,32357,33520,34327
2015-10-16,34730,34683,33807,33960,33957,32742,30752,28108,25822,24018,22953,22228,21972,22389,23658,26374,27861,28580,29264,29860,30291,30623,31405,31957
2015-10-17,32381,32523,32079,32231,32136,30989,29529,27437,25365,24045,22935,21896,21452,21426,21740,22712,23180,24302,25389,26236,26789,27183,27636,28347
2015-10-18,29107,29208,28946,29601,29806,28953,27700,25923,24292,23068,22019,21314,20948,20811,21038,21745,22038,22621,23357,23628,23973,24436,24817,25167
2015-10-19,25550,26137,26522,27860,28465,27881,26406,24506,22785,21480,20928,20640,20425,20687,22257,24820,25933,26519,27284,27845,28020,28003,28340,28421
2015-10-20,28605,28779,28753,29735,30180,29179,27442,25142,23002,22058,21248,20683,20903,21293,22474,24795,25835,26227,26477,27011,27368,27664,28301,28716
2015-10-21,29256,29513,29529,30479,30789,29763,28176,25823,23600,22136,21183,20599,19973,20386,21718,24253,25614,26029,26673,27339,27796,28132,29014,29804
2015-10-22,30390,30672,30394,31068,31220,30027,28155,25833,23746,22426,21503,20955,20743,21041,22435,25009,26246,26383,26835,27460,27859,28170,28874,29474
2015-10-23,29950,30250,30070,30849,30985,29897,28157,25855,23706,22438,21535,20916,20702,21088,22410,24895,26025,26442,26933,27228,27646,28136,29052,29584
2015-10-24,30023,30212,29848,30421,30370,29314,27889,25785,23704,22436,21429,20881,21000,21040,21439,22350,22789,23553,24351,25010,25189,25327,25949,26682
2015-10-25,27098,27584,27664,28791,28705,27744,26402,24562,22984,22113,21195,20558,20148,20361,20623,21171,21593,22347,23158,23711,23972,24114,24127,24546
2015-10-26,25096,25454,26086,28021,28482,27578,26020,24072,22301,21179,20760,20359,20305,20774,22193,24522,25749,26129,26717,27362,27900,28400,29160,29849
2015-10-27,30548,30905,30809,31541,31418,29950,28041,25756,23599,22057,21290,20747,20542,20932,22251,24606,26034,26437,27154,27911,28231,28331,28795,29064
2015-10-28,29070,29073,29327,30726,30644,29625,27879,25484,23395,22291,21628,21083,20895,21244,22679,25132,26685,26998,27383,27864,28155,28208,28405,28591
