date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-11-19,75614,75877,74853,73006,69716,65843,62492,60292,59000,58194,58573,60347,65010,71424,73453,73069,72899,72949,72532,72171,72048,71408,71348,73141
2015-11-20,76756,77332,76480,74871,72203,68623,65173,63048,61905,61363,61712,63440,67889,73853,75722,75231,74547,73757,72854,72143,71937,71360,71418,73146
2015-11-21,75613,75251,73880,72440,69873,66961,63746,61558,59966,59219,59164,59922,61555,63862,66044,68449,70199,70896,70883,70150,69458,68834,69002,71238
2015-11-22,74779,75140,74262,73001,70902,68437,65899,64151,63074,62738,62804,63580,65011,67490,69381,71033,71137,70295,69211,68279,67214,66657,67269,70485
2015-11-23,75830,76939,76894,75341,73069,70002,68082,66876,66128,65804,66114,67644,72598,78595,80844,80562,79330,77741,76146,74827,73664,72635,72170,74315
2015-11-24,78568,79740,78920,77468,74744,71220,67991,66093,65381,64872,64858,66470,70930,76589,78587,78032,76912,75494,74000,72641,71979,71238,71012,72905
2015-11-25,76833,77358,76756,75171,72163,68486,65166,63236,62126,61626,61261,62470,66370,71348,73774,74375,74536,74061,73338,72613,72032,71304,70939,72435
2015-11-26,74766,74306,72825,70881,67930,63853,59885,57373,55777,54915,54321,53908,54621,56489,58673,61834,64744,66230,65716,63368,61248,59755,58856,59674
2015-11-27,61567,61672,61315,60756,59625,57615,55464,54184,53231,52691,52539,52837,54626,57339,59409,61599,63644,64828,65388,65413,65159,65070,65420,67607
2015-11-28,70049,69891,68838,67497,65534,62838,60029,57675,56345,55669,55496,56085,57657,59926,62005,64534,66767,67886,68126,67749,67285,66926,67133,69266
2015-11-29,72383,72424,71362,70095,68052,65431,62807,61133,59970,59204,58846,58719,59293,60954,62469,64721,66373,66864,67345,67520,67475,67494,68428,71367
2015-11-30,74911,75291,74216,72214,69408,65898,62911,61212,60101,60113,59985,61799,66166,72435,75244,75604,76201,76552,76340,76009,75801,75422,75425,77538
2015-12-01,80575,80421,79268,77190,73509,68938,64606,63034,61622,60850,61003,62062,66437,72663,75101,75098,75353,75521,75423,74756,74410,73750,73991,76485
2015-12-02,80225,80548,79702,77939,74642,70791,66908,64878,63657,63093,63359,65013,69376,75599,77687,77333,77152,76794,76395,75727,75415,75070,75497,78122
